#tree-left					
20008	1008	390	1211	686	100
#tree-right					
20009	991	969	1193	1167	100
#cloud-big					
20010	687	817	793	875	100
#cloud-small					
20011	901	829	961	861	100
#player game					
20012	216	744	531	867	100
#arrow					
20013	190	741	214	769	100

[ANIMATIONS]
# ==== MARIO =========
#SMALL
#idle
100	10001	100
#walk
101	10001	100	10002	100
#jump
102	10003	100
#run
103	10001	50	10002	50
#pre-fly
104	10004	50	10005	50
#fly
105	10006	100
#stop
106	10007	100
#kick
107	10008	1000
#drop
108	10003	100
#handle
#idle
109	10009	100
#walk
110	10009	100	10010	100
#jump
111	10010	100
#front
112	10011	100
#die
199	10099	100

#BIG
#idle
130	11001	100
#walk
131	11001	100	11002	100	11003	100
#sit
132	11004	100
#jump
133	11005	100
#run
134	11001	30	11002	30	11003	30
#pre-fly
135	11006	30	11007	30	11008	30
#fly
136	11009	100
#stop
137	11010	100
#kick
138	11011	1000
#drop
139	11003	100
#handle
#idle
140	11012	100
#walk
141	11012	100	11013	100
#jump
142	11014	100
#front
143	11015	100

#RACCOON
#idle
160	12001	100
#walk
161	12001	100	12002	100	12003	100
#sit
162	12004	100
#jump
163	12005	100
#run
164	12001	30	12002	30	12003	30
#drop
165	12006	40	12007	40	12008	40
#pre-fly
166	12009	30	12010	30	12011	30
#fly
167	12012	100	12013	100	12014	100
#stop
168	12015	100
#spin
169	12016	70	12017	70	12018	70
#kick
170	12019	1000
#drop
171	12006	100
#drop-fly
172	12006	100	12007	100
#handle
#idle
173	12020	100
#walk
174	12020	100	12021	100
#jump
175	12021	100
#front
176	12017	100

#FIRE
#idle
180	13001	100
#walk
181	13001	100	13002	100	13003	100
#sit
182	13004	100
#jump
183	13005	100
#run
184	13001	30	13002	30	13003	30
#pre-fly
185	13006	30	13007	30	13008	30
#fly
186	13009	100
#stop
187	13010	100
#kick
188	13011	1000
#drop
189	13003	100
#handle
#idle
190	13012	100
#walk
191	13012	100	13013	100
#jump
192	13014	100
#shoot fire
193	13015	50	13016	50
#jump shoot fire
194	13009	100
#front
195	13017	100

#Tranform mario
#small to big
200	10001	100	19001	100	10001	100	19001	100	10001	100	19001	100	11001	100	19001	100	11001	100	19001	100	11001	100
#big to raccoon
201	19002	100	19003	100	19004	100	19005	100
#raccoon attack by tail FX
202	19006	100	19007	100
#raccoon roll				
203	19100	30	19101	30	19102	30	19103	30	19104	30	19105	30	19106	30	19107	30
# ==== GOOMBA  =========
# walk
301	30001	100	30002	100
# die
302	30003	100

# ==== LEAF =========
520	52001	100

# ==== KOOPAS =========
701	70001	100	70002	100
702	70003	100
703	70003	100	70004	100	70005	100

# ==== PARA KOOPAS =========
711	71001	100	71002	100	71003	100
712	71004	100	71005	100
713	71006	100
714	71006	100	71007	100	71008	100

#curtain
601	20001	100
602	20002	100
604	20007	100
607	20003	100	20004	100	20005	100	20006	100
#arrow
605	20013	100

# id	ani1	ani2	ani3
[ANIMATION_SETS]
# MARIO
1	100	101	102	103	104	105	106	107	108	199	130	131	132	133	134	135	136	137	138	139	160	161	162	163	164	165	166	167	168	169	170	171	172	200	201	109	110	111	140	141	142	173	174	175	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	203	112	143	176	195

# GOOMBA
3	301	302

#LEAF
27	520

#KOOPAS
70	701	702	703
#PARA KOOPAS
71	711	712	713	714

#CURTAIN
60	601	602	604	607

#arrow
65	605

#id	name	texture_id	tileperRow	tileperColumn
[MAP]
7000	textures\Map\Intro\intro-map.tmx	30	12	12
